"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","tpr","fpr"
600,-1.42945374192848,0.278227319032351,-0.101243700231769,"Converged",FALSE,0.5,0.5
601,-1.96960214491323,1.54003217699865,-0.087803020034656,"Converged",FALSE,0.5,0.5
602,-1.98408000972605,2.13668975162082,-0.10247802130825,"Converged",FALSE,0.5,0.5
603,-1.59487545628295,0.888392516598657,-0.102963617355523,"Converged",FALSE,0.5,0.5
604,-1.75518380211327,1.37461550693845,-0.118783448555563,"Converged",FALSE,0.5,0.5
605,-2.40963169641516,1.93310774862985,0.0134475413554623,"Converged",FALSE,0.5,0.5
606,-0.781435266017323,-1.08382083367818,-0.13123330561426,"Converged",FALSE,0.5,0.5
607,-2.10497642818966,2.10698006356865,-0.0776997229811271,"Converged",FALSE,0.5,0.5
608,-1.92424577012981,2.62653029745436,-0.126266340492297,"Converged",TRUE,0.5,0.5
609,-2.1570303570142,3.09531883168419,-0.12380049502597,"Converged",FALSE,0.5,0.5
610,-2.48868257669977,3.24744436107139,-0.061849004395687,"Converged",FALSE,0.5,0.5
611,-1.25420678899323,0.21692678628382,-0.138681060090025,"Converged",FALSE,0.5,0.5
612,-0.891341664805008,-1.62971051919966,-0.0845690805427406,"Converged",FALSE,0.5,0.5
613,-1.12064386132577,-0.303458980850905,-0.116130959980127,"Converged",FALSE,0.5,0.5
614,-1.81887442837317,0.655810968014379,-0.0607339515877957,"Converged",TRUE,0.5,0.5
615,-1.63123801873741,1.50123351545316,-0.12866465979104,"Converged",FALSE,0.5,0.5
616,-0.58423583284387,-2.0151718337867,-0.119820632383091,"Converged",FALSE,0.5,0.5
617,-2.02687370560604,1.37316396604946,-0.0681420275037395,"Converged",FALSE,0.5,0.5
618,-2.20306341083631,2.59926322266559,-0.0925999485956799,"Converged",FALSE,0.5,0.5
619,-1.50689372608318,0.579903712402724,-0.121226663479036,"Converged",FALSE,0.5,0.5
620,-0.61569851877283,-1.78343831517437,-0.116071557927024,"Converged",FALSE,0.5,0.5
621,-2.76607204308312,4.34134752781047,-0.0843802181498735,"Converged",TRUE,0.5,0.5
622,-2.75403536268168,4.05268957462462,-0.0579826326952513,"Converged",FALSE,0.5,0.5
623,-2.20470921538779,2.43305268747774,-0.0747218291983861,"Converged",FALSE,0.5,0.5
624,-2.22620492304323,2.02986528503859,-0.0226185369460228,"Converged",FALSE,0.5,0.5
625,-2.8378325808596,4.55558396330442,-0.107446867223591,"Converged",FALSE,0.5,0.5
626,-3.41066634315615,5.54141033259678,-0.0726052937689543,"Converged",FALSE,0.5,0.5
627,-2.7223763124275,4.48153480103811,-0.147321500629618,"Converged",FALSE,0.5,0.5
628,-1.94702838723126,1.83258114465107,-0.122982157772541,"Converged",FALSE,0.5,0.5
629,-1.12426214156338,-1.14600039695538,-0.0342901304233922,"Converged",FALSE,0.5,0.5
630,-1.20755801972705,-0.011663296626157,-0.109723988900368,"Converged",FALSE,0.5,0.5
631,-1.2745562173018,-0.805818375468878,-0.0809603332470015,"Converged",FALSE,0.5,0.5
632,-2.04582894554092,1.23906048820474,-0.027799851179038,"Converged",FALSE,0.5,0.5
633,-2.15800122617361,3.13080360753776,-0.103353356230363,"Converged",FALSE,0.5,0.5
634,-1.60246435220795,1.32087939620096,-0.142917167920719,"Converged",FALSE,0.5,0.5
635,-2.31400547679686,2.66200339651258,-0.0758672795485782,"Converged",FALSE,0.5,0.5
636,-1.28825435635122,-0.0259424535330516,-0.0944180272607349,"Converged",FALSE,0.5,0.5
637,-1.14967329149983,-1.1275588144061,-0.0943307631067818,"Converged",FALSE,0.5,0.5
638,-2.91460429556404,5.20998299540284,-0.101071023132081,"Converged",FALSE,0.5,0.5
639,-3.34333120390804,6.15292575030591,-0.050052395646107,"Converged",TRUE,0.5,0.5
640,-2.41689866635589,2.70936945443202,-0.0511788256268318,"Converged",FALSE,0.5,0.5
641,-0.713805252245057,-2.0853793929422,-0.1071481965533,"Converged",FALSE,0.5,0.5
642,-3.68725918268816,6.8748501824922,-0.0803208614228578,"Converged",FALSE,0.5,0.5
643,-2.57090696357165,5.928922837896,-0.197522740955213,"Converged",FALSE,0.5,0.5
644,-2.31036042234497,2.10621236996989,-0.0475718674973292,"Converged",TRUE,0.5,0.5
645,-1.65041479923558,0.326264824135283,-0.048521082699354,"Converged",FALSE,0.5,0.5
646,-1.90434023426166,1.90220372368648,-0.0828500204876559,"Converged",FALSE,0.5,0.5
647,-2.5523852648729,5.17275963623456,-0.146207026435342,"Converged",FALSE,0.5,0.5
648,-2.44741320366844,2.8038491235553,-0.0337245737850095,"Converged",TRUE,0.5,0.5
649,-1.5104207662751,-0.439194650265295,-0.0294514831928262,"Converged",FALSE,0.5,0.5
650,-0.824604092098547,-0.940964183673432,-0.142505663729471,"Converged",FALSE,0.5,0.5
651,-3.15041233386661,6.13931953166323,-0.0716836283886815,"Converged",FALSE,0.5,0.5
652,-0.671534521540723,-1.69065387129889,-0.100496836077316,"Converged",FALSE,0.5,0.5
653,-2.25481530689492,2.39718874190829,-0.0611947876910667,"Converged",FALSE,0.5,0.5
654,-1.50455972225444,0.973309849364752,-0.132280741664051,"Converged",FALSE,0.5,0.5
655,-0.957753007356652,-1.19133507740593,-0.0824498124908495,"Converged",FALSE,0.5,0.5
656,-2.68923413279697,3.98944407732249,-0.0550919238851298,"Converged",FALSE,0.5,0.5
657,-1.58343838897653,0.297019176895649,-0.0606289449976613,"Converged",FALSE,0.5,0.5
658,-0.313446582657939,-3.12821506373613,-0.081460440028493,"Converged",FALSE,0.5,0.5
659,-2.88515620325941,5.12676560564621,-0.139997465496052,"Converged",TRUE,0.5,0.5
660,-2.30719812582244,3.07703324566682,-0.135194673564123,"Converged",TRUE,0.5,0.5
661,-2.50661743855266,3.33086144479197,-0.0763826975458203,"Converged",FALSE,0.5,0.5
662,-1.6668290137952,1.24910064307162,-0.108294984760506,"Converged",FALSE,0.5,0.5
663,-1.58745735719353,0.980800449806506,-0.104145549910055,"Converged",FALSE,0.5,0.5
664,-2.27313012524392,3.36357056953507,-0.142940134035179,"Converged",FALSE,0.5,0.5
665,-2.11778271624801,2.79213815481712,-0.114088887185093,"Converged",FALSE,0.5,0.5
666,-0.790855381233512,-1.97214052157568,-0.0515883820151645,"Converged",TRUE,0.5,0.5
667,-1.64425513170922,1.05620030614684,-0.102323361529003,"Converged",FALSE,0.5,0.5
668,-2.47212977315868,4.60648551299476,-0.149482595551551,"Converged",FALSE,0.5,0.5
669,-2.29731376255032,3.21257314491208,-0.0940244554421208,"Converged",FALSE,0.5,0.5
670,-2.28993555857818,4.08462338562526,-0.189504248960525,"Converged",FALSE,0.5,0.5
671,-2.40521727837954,3.37758105359733,-0.103700388754331,"Converged",FALSE,0.5,0.5
672,-0.685333623385759,-1.72372165356542,-0.12568796688943,"Converged",FALSE,0.5,0.5
673,-2.17126844255288,2.59408480187728,-0.103166013226082,"Converged",FALSE,0.5,0.5
674,-1.47279261357274,0.96108285443809,-0.121134963278987,"Converged",FALSE,0.5,0.5
675,-2.05998190087684,1.74950761275032,-0.0404806643249964,"Converged",FALSE,0.5,0.5
676,-1.27095433803271,0.141817879002857,-0.107111345565623,"Converged",FALSE,0.5,0.5
677,-1.57294440136175,0.983928082050175,-0.125930194018507,"Converged",FALSE,0.5,0.5
678,-1.24191594792471,-0.069243760100385,-0.106717733199682,"Converged",FALSE,0.5,0.5
679,-1.76202868218049,1.81760512361793,-0.120441998027585,"Converged",FALSE,0.5,0.5
680,-1.46458504685946,1.36354779263877,-0.172418974342119,"Converged",FALSE,0.5,0.5
681,-0.729412399363123,-1.95667366824079,-0.111431667997457,"Converged",FALSE,0.5,0.5
682,-2.0458092139198,3.0952050405971,-0.169156250800922,"Converged",FALSE,0.5,0.5
683,-2.20916951626876,2.41483488138438,-0.110508833069732,"Converged",FALSE,0.5,0.5
684,-2.1858908988314,2.58417172435049,-0.149204226006532,"Converged",FALSE,0.5,0.5
685,-2.72823325611587,4.77802599929723,-0.090578818935314,"Converged",FALSE,0.5,0.5
686,-2.98941581721074,4.54689914183343,-0.0792118096298946,"Converged",FALSE,0.5,0.5
687,-1.72144579654481,1.21798641395467,-0.112257255564339,"Converged",FALSE,0.5,0.5
688,-2.35253083787157,3.43733459685771,-0.103018265231941,"Converged",FALSE,0.5,0.5
689,-1.60891374984642,-0.247355555858743,-0.0403908701020143,"Converged",FALSE,0.5,0.5
690,-2.1566129226043,2.05183095888156,-0.0485018930397475,"Converged",FALSE,0.5,0.5
691,-1.80044610394776,1.70846903429399,-0.131645434634862,"Converged",FALSE,0.5,0.5
692,-1.12816458670413,0.813583535463966,-0.171858963096754,"Converged",FALSE,0.5,0.5
693,-2.56053579343666,2.85048439739075,-0.0336488950634317,"Converged",FALSE,0.5,0.5
694,-0.708072929732473,-1.3618227506388,-0.133204951589041,"Converged",FALSE,0.5,0.5
695,-1.64980458927354,1.35267503032946,-0.0948432823051686,"Converged",FALSE,0.5,0.5
696,-3.02374268595409,5.01894439451291,-0.0855669332946376,"Converged",TRUE,0.5,0.5
697,-1.98144042055509,1.13313403262909,-0.0732746990527043,"Converged",FALSE,0.5,0.5
698,-2.13039538302554,2.4706765730569,-0.0743158204608425,"Converged",FALSE,0.5,0.5
699,-3.12158886081238,5.2743094355589,-0.0663507660624178,"Converged",FALSE,0.5,0.5
700,-2.43464511041618,3.14943004604114,-0.0602554178838964,"Converged",FALSE,0.5,0.5
701,-1.56372839181608,0.149818819672037,-0.0585707195137813,"Converged",FALSE,0.5,0.5
702,-1.27008625781166,0.129902055444009,-0.129502884893473,"Converged",FALSE,0.5,0.5
703,-2.1410138213129,3.3414758422989,-0.134860570029956,"Converged",FALSE,0.5,0.5
704,-2.07448851518276,2.87675901110879,-0.134790038915129,"Converged",FALSE,0.5,0.5
705,-3.015874710898,6.5059999577805,-0.15962580551321,"Converged",FALSE,0.5,0.5
706,-1.51629312621286,1.08312231189085,-0.130116966385815,"Converged",FALSE,0.5,0.5
707,-1.83855908895602,1.31002193453301,-0.0648120799378064,"Converged",FALSE,0.5,0.5
708,-1.05702266261117,-1.61653001149255,-0.0376078496010034,"Converged",FALSE,0.5,0.5
709,-1.78723160636216,1.25853169398661,-0.0739250049170906,"Converged",FALSE,0.5,0.5
710,-1.61597137138923,0.878290740490443,-0.0877836633218569,"Converged",FALSE,0.5,0.5
711,-1.96324866273509,1.71441637553202,-0.0985340322457873,"Converged",FALSE,0.5,0.5
712,-1.50597314176981,0.302587494559667,-0.0845424204371614,"Converged",FALSE,0.5,0.5
713,-3.03313554913169,5.65073799144032,-0.152942127685305,"Converged",FALSE,0.5,0.5
714,-2.52691857261929,3.78588981651099,-0.0959216913096861,"Converged",FALSE,0.5,0.5
715,-1.20312203896466,0.00195880927266676,-0.0768838143111518,"Converged",TRUE,0.5,0.5
716,-1.54632159802888,1.85703039910871,-0.148011686320065,"Converged",FALSE,0.5,0.5
717,-1.2907732963922,0.914987585417803,-0.156758114128446,"Converged",FALSE,0.5,0.5
718,-0.443902135742091,-2.95988629914426,-0.05663812000581,"Converged",FALSE,0.5,0.5
719,-3.18617455842247,5.32132830570477,-0.0616531349186349,"Converged",FALSE,0.5,0.5
720,-2.17028904856338,2.60923113318437,-0.073691802435484,"Converged",FALSE,0.5,0.5
721,-2.73835875943237,4.49376049435232,-0.138855187702663,"Converged",FALSE,0.5,0.5
722,-1.28970313082166,0.561125654053181,-0.13280155508902,"Converged",FALSE,0.5,0.5
723,NA,NA,NA,"MAX_ITER reached",FALSE,0.5,0.5
724,-2.17474466945821,2.68395962033065,-0.135869523796457,"Converged",FALSE,0.5,0.5
725,-1.1405440530258,-1.38081815260826,-0.0594896870866808,"Converged",FALSE,0.5,0.5
726,-0.740712687711536,-1.87106889526057,-0.107919220015893,"Converged",TRUE,0.5,0.5
727,-2.51504348673673,3.91846735049092,-0.0924783493086254,"Converged",FALSE,0.5,0.5
728,-0.781275469094988,-1.65100153821194,-0.106726155914311,"Converged",FALSE,0.5,0.5
729,-3.21615967972351,5.77137405715277,-0.103251318871086,"Converged",FALSE,0.5,0.5
730,-2.9493570630422,4.04348577164088,-0.0171776054908999,"Converged",FALSE,0.5,0.5
731,-2.20884098798596,2.81750775229549,-0.089541536373746,"Converged",FALSE,0.5,0.5
732,-3.185475896283,7.06806757985441,-0.188926161881752,"Converged",FALSE,0.5,0.5
733,-2.28100425559899,3.14647058449046,-0.119710555589002,"Converged",FALSE,0.5,0.5
734,-1.77147197508793,2.24490790682936,-0.153678623302491,"Converged",FALSE,0.5,0.5
735,-2.44746996347484,2.5315306586694,-0.0192051495575803,"Converged",FALSE,0.5,0.5
736,-1.50031514790064,1.04748014147251,-0.135314424006365,"Converged",FALSE,0.5,0.5
737,-2.15160682134414,3.11431354117657,-0.120875560608343,"Converged",FALSE,0.5,0.5
738,-2.69112195456447,4.22342811711968,-0.115481542209096,"Converged",FALSE,0.5,0.5
739,-2.64258685905932,4.0514978376601,-0.115094300058713,"Converged",FALSE,0.5,0.5
740,-1.95201364751261,2.83973382181141,-0.15645028553409,"Converged",FALSE,0.5,0.5
741,-0.588420505056393,-1.47461158969471,-0.162492451678442,"Converged",FALSE,0.5,0.5
742,-1.10000307603612,-0.729777178999679,-0.07391902211565,"Converged",FALSE,0.5,0.5
743,-2.95037173043002,4.29807136349467,-0.0656247082152751,"Converged",FALSE,0.5,0.5
744,-2.88460490281324,3.24365279872371,-0.0151258860119094,"Converged",FALSE,0.5,0.5
745,-0.75768043867959,-0.648111058658036,-0.172191694711158,"Converged",FALSE,0.5,0.5
746,-1.76339132485997,0.784725407851454,-0.0699408571111897,"Converged",FALSE,0.5,0.5
747,-1.51194997690947,0.364207808661805,-0.0623696951716154,"Converged",FALSE,0.5,0.5
748,-2.64784029578947,4.16423293786673,-0.0851544321738699,"Converged",FALSE,0.5,0.5
749,-2.33038449854201,3.19432940514684,-0.0938972109680237,"Converged",FALSE,0.5,0.5
750,-2.20606898054325,2.74786571652167,-0.133651042942643,"Converged",FALSE,0.5,0.5
751,-0.307395140310464,-3.15417020843868,-0.0933269653888908,"Converged",FALSE,0.5,0.5
752,-2.70680093701539,4.29185302582853,-0.0968579673594772,"Converged",FALSE,0.5,0.5
753,-2.59420931598706,4.50400659202957,-0.0887144820717376,"Converged",FALSE,0.5,0.5
754,-1.31690165418747,0.567779743649434,-0.159795533420547,"Converged",FALSE,0.5,0.5
755,-1.30527431089047,0.772011427151961,-0.172596184861534,"Converged",FALSE,0.5,0.5
756,-2.62490576073845,2.39425012580606,-0.0088830868130842,"Converged",FALSE,0.5,0.5
757,-2.15647566144368,3.57586593066158,-0.187955312254354,"Converged",TRUE,0.5,0.5
758,-2.33852739167472,2.73300858691136,-0.0725898679663788,"Converged",FALSE,0.5,0.5
759,-2.35819707008722,3.59605699841109,-0.122813377366398,"Converged",FALSE,0.5,0.5
760,-1.74883283098417,0.466186750568514,-0.0562373709363218,"Converged",FALSE,0.5,0.5
761,-2.52319113509565,3.12813641602848,-0.0911285265092527,"Converged",FALSE,0.5,0.5
762,-1.50232656515788,0.0101033602782543,-0.0681234942799888,"Converged",FALSE,0.5,0.5
763,-1.81783062589949,1.23662503920596,-0.0963677188906428,"Converged",FALSE,0.5,0.5
764,-1.85084855399134,1.08016977974053,-0.0676275302276111,"Converged",FALSE,0.5,0.5
765,-1.13391250440475,0.0893140717811897,-0.135655212557095,"Converged",FALSE,0.5,0.5
766,-2.33438540708324,3.85371291168287,-0.163332324100361,"Converged",FALSE,0.5,0.5
767,-0.276580146587197,-3.00395395353433,-0.102767289472343,"Converged",FALSE,0.5,0.5
768,-1.37217562345987,0.257738319571618,-0.067167450607375,"Converged",FALSE,0.5,0.5
769,-2.40186544420855,2.71559878783481,-0.0806591438642788,"Converged",FALSE,0.5,0.5
770,-2.87285410258551,4.26591977673958,-0.0755937409391748,"Converged",FALSE,0.5,0.5
771,-2.23000667461905,2.83753646854292,-0.0924790838061121,"Converged",FALSE,0.5,0.5
772,-1.36332860276284,0.356776796333768,-0.11690299832432,"Converged",FALSE,0.5,0.5
773,-1.99484609566518,1.24127719975813,-0.0632837759827561,"Converged",FALSE,0.5,0.5
774,-2.0555737258889,0.512897700162041,-0.000250158101880825,"Converged",FALSE,0.5,0.5
775,-1.23673643550426,0.0309080271590658,-0.116105769206947,"Converged",FALSE,0.5,0.5
776,-1.48974039989835,1.53964865071402,-0.159283939910474,"Converged",FALSE,0.5,0.5
777,-2.28623458573699,3.06983030740124,-0.111033672064309,"Converged",FALSE,0.5,0.5
778,-1.28828348739698,0.370652190645629,-0.150503553514066,"Converged",FALSE,0.5,0.5
779,-2.09957881052801,2.58099168139109,-0.100082473191323,"Converged",FALSE,0.5,0.5
780,-1.26651734783625,0.238462100751533,-0.0971167374203442,"Converged",FALSE,0.5,0.5
781,-1.70283120042956,0.660045241329999,-0.0798530485801579,"Converged",FALSE,0.5,0.5
782,-3.21830083367592,6.3504883848324,-0.133904536579011,"Converged",FALSE,0.5,0.5
783,-2.19514121245404,3.39236352230616,-0.130495627655482,"Converged",FALSE,0.5,0.5
784,-2.51146220089311,3.51797357561706,-0.111244652111037,"Converged",TRUE,0.5,0.5
785,-0.524400283407161,-2.44258615779311,-0.133269022121607,"Converged",FALSE,0.5,0.5
786,-2.73420767268409,4.49369687069307,-0.0796660652251232,"Converged",FALSE,0.5,0.5
787,-1.47278613625727,-0.103753067415743,-0.0666935644312658,"Converged",FALSE,0.5,0.5
788,-1.17076787511457,-1.49497152352351,-0.0214155693694608,"Converged",FALSE,0.5,0.5
789,-2.2760563739717,2.15017460617598,-0.0763327042154694,"Converged",FALSE,0.5,0.5
790,-1.15715524445574,-1.21784576213018,-0.066459905296221,"Converged",FALSE,0.5,0.5
791,-1.97750398897908,1.34197005853045,-0.0521467586379153,"Converged",FALSE,0.5,0.5
792,-1.7153779372089,1.77580495245722,-0.122593912199023,"Converged",FALSE,0.5,0.5
793,-1.6037853915513,0.492116128294255,-0.0825689969029423,"Converged",FALSE,0.5,0.5
794,-2.18709578828501,2.71268464980937,-0.0940565949508304,"Converged",FALSE,0.5,0.5
795,NA,NA,NA,"MAX_ITER reached",FALSE,0.5,0.5
796,-0.69649680880157,-1.79474943359268,-0.114258657553581,"Converged",FALSE,0.5,0.5
797,-2.52165728266534,4.44785046352208,-0.1199734350614,"Converged",TRUE,0.5,0.5
798,-1.96982419381065,2.58516193982101,-0.115681668782705,"Converged",FALSE,0.5,0.5
799,-2.43102069187471,3.51402013355512,-0.138780123537491,"Converged",FALSE,0.5,0.5
800,-3.16154476339742,5.00237195746866,-0.0495006647467936,"Converged",FALSE,0.5,0.5
801,-1.66322555655538,0.448791994737209,-0.0813414977310937,"Converged",FALSE,0.5,0.5
802,-1.83761817507197,2.25695651638377,-0.137919962401061,"Converged",TRUE,0.5,0.5
803,-0.808855267260808,-1.26811008171256,-0.0878334407749869,"Converged",TRUE,0.5,0.5
804,-0.889504583635073,-2.81290662557913,0.00253848922347243,"Converged",TRUE,0.5,0.5
805,-1.3733038878183,0.635219297138625,-0.166896131149529,"Converged",FALSE,0.5,0.5
806,-1.86298966650818,0.562872541721738,-0.0348112208995173,"Converged",FALSE,0.5,0.5
807,-2.87191288868139,3.40059835118595,-0.00840502401260665,"Converged",FALSE,0.5,0.5
808,-2.28116486088989,2.39811097540967,-0.0432324870031131,"Converged",FALSE,0.5,0.5
809,-1.17480148556735,-0.145827251395582,-0.112228202037895,"Converged",TRUE,0.5,0.5
810,-2.07364863329435,1.98785515134411,-0.0744443375737976,"Converged",FALSE,0.5,0.5
811,-1.70772283081338,0.532824893510111,-0.0846543250027659,"Converged",FALSE,0.5,0.5
812,-1.34589409409492,0.327939543718367,-0.0799820291613139,"Converged",FALSE,0.5,0.5
813,-1.57686214565981,0.597750012783979,-0.0993031323992168,"Converged",TRUE,0.5,0.5
814,-0.960530509193619,-2.01434771759134,-0.0261104557108413,"Converged",TRUE,0.5,0.5
815,-1.66627261824285,1.80836678631709,-0.18610351730827,"Converged",FALSE,0.5,0.5
816,-1.24337324039105,1.02766044007852,-0.163701362555019,"Converged",TRUE,0.5,0.5
817,-2.12525865703421,2.01799224739825,-0.0899890569369166,"Converged",TRUE,0.5,0.5
818,-2.36750874650529,4.31394838675132,-0.166186950280984,"Converged",FALSE,0.5,0.5
819,-2.7207748010246,3.80944948385323,-0.0789300883717679,"Converged",FALSE,0.5,0.5
820,-0.945562355872728,-0.641629418787736,-0.116744699287628,"Converged",TRUE,0.5,0.5
821,-1.16523648642829,-0.728095763045094,-0.105294187204286,"Converged",FALSE,0.5,0.5
822,-3.1556046820206,5.64739337002738,-0.0828354479234493,"Converged",FALSE,0.5,0.5
823,-0.923342009714082,-1.32388638324087,-0.122698783275931,"Converged",FALSE,0.5,0.5
824,-2.52209737772955,3.1139321571342,-0.0750587137546202,"Converged",FALSE,0.5,0.5
825,-1.52274981167985,0.355871839801057,-0.079430219819294,"Converged",FALSE,0.5,0.5
826,-2.65291371857507,3.81399231513465,-0.084481701356749,"Converged",FALSE,0.5,0.5
827,-2.27026322501179,2.06971891870066,-0.0565894810273664,"Converged",FALSE,0.5,0.5
828,-2.35172115883684,3.73014085236074,-0.105286917987814,"Converged",FALSE,0.5,0.5
829,-2.2279756582093,4.05867156846582,-0.144756958300283,"Converged",FALSE,0.5,0.5
830,-1.82779238061198,1.79872668607823,-0.137891886283866,"Converged",FALSE,0.5,0.5
831,-1.05571284252896,0.0307907779993673,-0.142272277817051,"Converged",FALSE,0.5,0.5
832,-2.2600121296069,1.94959408964587,-0.0458469128680292,"Converged",FALSE,0.5,0.5
833,-1.7945936429838,2.4993197675294,-0.170656358209798,"Converged",FALSE,0.5,0.5
834,-2.05123322515483,2.05081188055396,-0.0630773313016546,"Converged",FALSE,0.5,0.5
835,-2.51004088016859,2.90433405915737,-0.0400218470063905,"Converged",FALSE,0.5,0.5
836,-2.61659239679914,4.5656619026144,-0.0741362615746179,"Converged",FALSE,0.5,0.5
837,-1.1181903742989,-0.0230895904785183,-0.144676244305978,"Converged",FALSE,0.5,0.5
838,-0.998862400369986,0.499073252998463,-0.206529132187539,"Converged",FALSE,0.5,0.5
839,-1.07552738791548,-1.12725240425751,-0.0956892169089133,"Converged",FALSE,0.5,0.5
840,-0.951871482977399,-0.897248981754171,-0.131758956647906,"Converged",FALSE,0.5,0.5
841,-2.29779796722949,3.09209600401175,-0.131496256882823,"Converged",FALSE,0.5,0.5
842,-2.32806759796771,2.08349509776442,-0.0393193653155437,"Converged",FALSE,0.5,0.5
843,-1.50371187688531,0.153925206394051,-0.0611985780527136,"Converged",FALSE,0.5,0.5
844,-1.90502942021707,2.25652057444479,-0.12364803780395,"Converged",FALSE,0.5,0.5
845,-1.44705908425601,0.897997970084451,-0.138492386898108,"Converged",FALSE,0.5,0.5
846,-1.18263267792422,-0.127556645439188,-0.105878873702735,"Converged",FALSE,0.5,0.5
847,-2.36698568043538,4.33965785925739,-0.132351174955005,"Converged",FALSE,0.5,0.5
848,-2.85082027528616,4.71687073325288,-0.0384298448988098,"Converged",FALSE,0.5,0.5
849,-1.98532091301748,1.42168405239668,-0.0470524067169723,"Converged",FALSE,0.5,0.5
850,-1.53943573310516,1.58718172358003,-0.144546981693052,"Converged",FALSE,0.5,0.5
851,-2.48088298736393,3.47914636451066,-0.129209053255019,"Converged",FALSE,0.5,0.5
852,-2.25215008741176,3.37520360095118,-0.159346222825052,"Converged",FALSE,0.5,0.5
853,-1.73314184941219,2.08541688794307,-0.167706726926323,"Converged",FALSE,0.5,0.5
854,-2.4026636874856,3.25037439996709,-0.0934463300740699,"Converged",FALSE,0.5,0.5
855,-0.845562060924131,-2.08894847380499,-0.0609559195860401,"Converged",FALSE,0.5,0.5
856,-2.91024987653237,6.4513638447904,-0.169846263826992,"Converged",FALSE,0.5,0.5
857,-2.44994831148019,3.25557303780347,-0.112530413245747,"Converged",FALSE,0.5,0.5
858,-2.78344835268415,4.47424979449661,-0.0742654949356349,"Converged",FALSE,0.5,0.5
859,-1.75392098917637,1.14352803692817,-0.0790495858132777,"Converged",FALSE,0.5,0.5
860,-1.42423407262502,0.912828386221881,-0.145952266819759,"Converged",FALSE,0.5,0.5
861,-2.9514386676811,4.60091330422485,-0.0282409204102771,"Converged",FALSE,0.5,0.5
862,-2.19075506647892,2.91238515104788,-0.150660381954964,"Converged",TRUE,0.5,0.5
863,-2.48437897595735,4.08731724526399,-0.134501387199405,"Converged",TRUE,0.5,0.5
864,-2.62073256431036,3.58418803566953,-0.0922981423972093,"Converged",FALSE,0.5,0.5
865,-2.93435706903115,5.23020712171418,-0.0461948161857725,"Converged",FALSE,0.5,0.5
866,-1.80467075691909,2.65578086245679,-0.164798406149582,"Converged",FALSE,0.5,0.5
867,-2.84594451306514,4.54165933693579,-0.067419528564747,"Converged",FALSE,0.5,0.5
868,-2.61235274700798,3.88245421546156,-0.117075865738673,"Converged",FALSE,0.5,0.5
869,-1.33855373387908,0.166269805233355,-0.104666171108085,"Converged",FALSE,0.5,0.5
870,-1.37385828319811,0.00962432586686317,-0.0984315790848182,"Converged",FALSE,0.5,0.5
871,-2.21778764190328,3.17836122429293,-0.14981501406852,"Converged",FALSE,0.5,0.5
872,NA,NA,NA,"MAX_ITER reached",FALSE,0.5,0.5
873,-0.797497340040015,-1.65735599662883,-0.0974029020308567,"Converged",FALSE,0.5,0.5
874,-0.896550917890582,-0.888777162697539,-0.115212480348289,"Converged",FALSE,0.5,0.5
875,NA,NA,NA,"MAX_ITER reached",TRUE,0.5,0.5
876,-1.54978213003218,1.50382573505761,-0.177913923138302,"Converged",FALSE,0.5,0.5
877,-1.44224592981022,-0.534651452415314,-0.0875335555223656,"Converged",FALSE,0.5,0.5
878,-2.64467339808407,4.01736457492849,-0.0937824765403447,"Converged",TRUE,0.5,0.5
879,-1.57343557444045,1.33075292333685,-0.125639348614122,"Converged",FALSE,0.5,0.5
880,-1.89241520392017,1.39445342290733,-0.0826387044082811,"Converged",FALSE,0.5,0.5
881,-2.07876860363529,2.91176672652894,-0.125937602040456,"Converged",TRUE,0.5,0.5
882,-1.96521897184005,3.71549636844089,-0.193066361677574,"Converged",FALSE,0.5,0.5
883,-2.07013316182043,2.09724502652625,-0.0626694856500345,"Converged",FALSE,0.5,0.5
884,-2.84731719686028,5.29005199329681,-0.157903291990664,"Converged",TRUE,0.5,0.5
885,-2.84123788584861,4.6623185789416,-0.115522011515166,"Converged",FALSE,0.5,0.5
886,-2.15085744841238,3.3239156112767,-0.153169723247515,"Converged",FALSE,0.5,0.5
887,-1.48155699479348,1.37825726359281,-0.191946292629906,"Converged",FALSE,0.5,0.5
888,-2.78940208270391,4.16803684619402,-0.0817936341557353,"Converged",FALSE,0.5,0.5
889,-2.67445694576596,3.88196956185934,-0.0236615407504143,"Converged",FALSE,0.5,0.5
890,-2.20425001041253,3.23123131529449,-0.118413847071029,"Converged",FALSE,0.5,0.5
891,-1.93538379455021,2.10171883490487,-0.0904989134128207,"Converged",FALSE,0.5,0.5
892,-3.27510472417937,6.41655031804245,-0.10138808349003,"Converged",FALSE,0.5,0.5
893,-2.45976687609233,2.23751317173001,0.00245915637886541,"Converged",FALSE,0.5,0.5
894,-1.57622891554586,1.56184282590381,-0.131429017188871,"Converged",FALSE,0.5,0.5
895,-3.01946268809241,3.12232073820812,0.0155796577882458,"Converged",FALSE,0.5,0.5
896,-2.03778970493188,2.41089926374458,-0.0947347197966106,"Converged",FALSE,0.5,0.5
897,-2.52750061968337,4.00198361144853,-0.107474728690782,"Converged",FALSE,0.5,0.5
898,-2.79162050095078,4.47509089893474,-0.0861233171147593,"Converged",FALSE,0.5,0.5
899,-2.40109845834501,3.43183349739571,-0.105547631321053,"Converged",FALSE,0.5,0.5
